n_clicks,n_visits,amount_spent,amount_discount,days_since_registration
275,42,3702.451704655112,105.6877897182128,193
314,89,591.4344046392953,227.09580593334368,244
670,34,448.84822383369584,129.11961607950067,39
121,78,3160.073317545065,74.10765986328332,214
449,82,411.28298059247857,153.57337369553994,206
330,90,133.90588698901772,3.930620736241621,168
297,69,723.2970608632502,236.4103046179366,210
540,99,166.93288974488237,57.55964334594697,248
375,93,357.96886439924424,51.93937038027936,256
437,113,659.2269143077745,245.87856553359097,222
481,134,490.8318631473231,13.685913230064578,206
290,69,2005.927953196859,77.67811603232586,82
255,85,2922.451344135,73.73889602751478,206
401,119,1216.45638594395,337.9839459554435,357
589,30,501.7144001803453,160.18151419075082,196
412,124,765.4779042121546,100.15502653557988,171
130,89,428.2118991913465,88.49502486462478,309
217,123,3253.0778351105423,141.0307130501929,266
327,99,507.84236718589335,159.79017562729655,198
489,60,685.2169711589611,251.5111342873228,117
304,95,493.2610266210368,36.40957942956887,183
281,69,788.499013722539,128.8904717490378,72
302,121,578.2300539122429,135.9843816596916,119
65,43,2929.5144594364115,15.47521073185472,0
77,49,4313.520343352109,154.8584382083033,153
540,76,978.9853507106112,38.948578745587895,37
279,106,797.686240434311,223.1539592183784,237
478,88,306.0714156768077,118.01543582204044,0
511,75,375.2636772116927,54.15907855202436,128
535,138,377.8308664988828,59.04779330792482,314
356,152,3431.657563896644,92.34935418090876,197
227,131,2257.5725793303927,93.28180536468562,399
570,129,1178.6531892065268,69.93617937582927,318
237,41,1232.9090477166703,2.783376285033361,124
309,115,605.7617904011074,62.637284052375485,161
301,75,3385.6931092009154,102.56903360199782,263
179,79,582.1897646305787,178.93369369843256,13
469,38,7.598731623867572,1.3049842341915312,246
505,121,711.2726371905861,84.45709171108611,242
649,124,569.5325388982345,46.53480728304674,333
268,135,658.4721615787128,251.9579374500652,127
438,117,853.755355340701,266.44916337739613,253
344,68,5041.05364627369,210.32744091116996,165
337,114,1037.5298110280337,267.2668300530662,81
318,94,586.9411600486001,206.6716700375,129
225,44,5388.036989247596,239.07381108706812,212
761,98,259.27474564251185,71.2301584313133,261
294,80,334.64907808199405,70.18072839506885,10
205,108,3074.641061580144,109.09923264828792,248
396,92,777.8436704502863,278.37908129869913,345
147,91,3268.1807851483186,69.53147098020521,71
374,92,104.31021349135696,3.249057212953108,308
388,119,492.15036700637455,123.69438911407356,185
130,74,4905.766499433601,21.33199472635599,263
652,96,465.9156817252004,19.1600484513391,157
395,132,774.8042439045557,138.48362325146692,155
176,73,678.7584036969976,41.71147421587057,0
361,98,502.28086342486586,75.74259510611482,212
447,93,362.120535018036,117.79959187003924,274
343,108,3793.839270447559,47.37446373630107,147
240,137,455.76703154861895,64.70833821091882,139
425,70,3247.7905289723044,5.582441748527781,73
331,124,523.7689637893337,204.0076372401114,202
427,110,365.69731693554473,61.28994661235498,105
341,96,303.7260014504094,14.559489976432683,93
147,106,1938.8240316742135,6.328007313981589,171
243,98,1915.7013490309016,11.41858030841288,146
204,63,2899.460486739974,9.576237748489952,205
197,107,493.3525011257396,26.01980354759,131
425,116,216.52121122272743,1.0949565472552618,138
493,147,451.3523566446311,28.256083633385646,159
130,65,962.6046032505908,27.82774867322968,166
252,70,4032.1121865735977,181.29362610985092,209
325,78,3114.621214347064,28.1339905349983,124
188,58,3314.451929797396,78.57868593738425,265
307,79,3213.8227317350693,115.77101264723908,233
296,115,1956.1918270926792,49.30902725649273,293
566,63,248.15466382003157,6.151757688485414,141
569,91,291.991872577715,89.74785335693036,259
580,106,447.680009031073,52.22792040474045,222
366,100,1284.078069089678,278.5987802751705,106
364,103,705.850092945786,49.53796280852437,37
130,122,1066.140150326304,78.871059846826,246
461,128,730.481116253423,8.484912948781032,227
320,94,613.3823173302868,75.87689187626202,459
490,68,3221.2089513864644,49.041364027033296,310
346,49,775.7735271834921,79.75145251173437,87
338,104,751.758572952178,57.64462820977717,216
372,33,4839.829625521474,85.85792167668568,129
363,36,2093.034422319559,33.782600477410874,147
396,51,1301.403421261899,321.7292120518088,211
329,21,1840.9493389390104,82.2264158655246,295
292,105,1491.1589330464876,48.194806597924895,171
589,104,1296.3011988185417,93.25494815525592,109
271,37,2352.2464905874344,71.70610645581738,139
199,28,3355.2719539794352,111.0984493933276,250
413,82,516.0226373033979,72.5585708443683,159
233,78,2726.439761198098,11.345133837925507,249
286,45,625.7448958669183,145.18371764331425,351
433,94,3530.2734000689247,128.3287083637644,239
212,102,5073.04493652807,217.59755424672957,151
467,55,227.34627908145197,15.498941711742004,262
300,114,5498.594719965076,10.982885749211212,249
322,71,3805.904084937137,140.54177207688522,207
105,10,2394.409465559258,27.20780088981125,149
365,112,429.5483316233112,32.64507341683777,19
321,83,622.2012035828596,117.77398446741756,237
153,125,1107.6989162031653,320.78756094128823,153
469,101,1046.5184033074286,314.11832873541425,235
211,46,714.2858507080239,192.0644311246656,109
212,29,2213.851255310525,93.02029339261156,232
191,87,4836.894954786547,100.88898981473704,80
507,71,3015.322221104241,73.21719456680567,219
381,82,508.9681838589025,23.08645628855021,156
286,96,737.754050200459,245.99894107998645,163
211,66,2562.5523370239357,95.03021990407792,160
394,140,611.8381741392313,9.823523986476175,70
159,89,2638.519676676117,130.6443454054466,145
358,58,3020.700954714658,47.07051314391529,369
333,83,2922.817717395488,128.5802679058334,242
491,109,855.6522543965715,89.728456385084,303
456,37,340.49710709674724,21.16545391008158,57
370,70,613.4454591300504,161.1872687728668,134
287,81,2941.5672816807,10.6875357466417,309
279,116,738.6787393362613,236.56146928072255,179
339,87,3550.7322935193306,43.96368359755049,200
170,113,1009.609693392348,339.9053799874112,149
339,101,969.1933515380967,35.68924522134806,50
513,84,626.7302300111629,216.76787470541603,270
246,87,244.9375887567228,38.29193086509806,64
96,85,3629.2631858855584,89.10199740982696,312
262,85,3782.7763658977774,158.3985627151382,46
224,32,4795.652434324798,133.83974983970734,155
274,108,327.95768219194224,37.88953215410196,109
178,63,4297.697729196781,33.599861053976255,146
456,122,2726.139436673019,26.57417162190111,264
185,46,2468.982125599764,59.90126610406457,212
199,129,597.862916337499,237.44807068428705,476
327,53,2099.9812282354624,102.04284447661772,182
313,35,4796.774685531205,235.748735453494,230
287,96,183.0405777295412,27.263256941909624,261
203,80,2948.3873632328978,112.8224453198406,207
264,88,1034.523501036717,369.9682032202595,228
354,123,771.6300624902963,67.80303420343672,332
276,96,3090.5123882029666,47.855303484718064,148
320,53,832.7932699218482,292.1401584927058,88
290,18,4132.071201058208,124.62596610017494,225
417,69,975.1975928814812,384.2410538226409,96
384,121,847.3355400682455,146.88759799708305,188
315,71,364.5510289702101,85.37989866519395,58
299,53,3562.649532898048,63.28761424306672,281
278,143,2298.486017323553,34.58834386793068,137
178,63,3341.998322157805,81.04646502608506,285
214,30,2545.1883227643966,87.52510763995025,103
237,66,869.2630710911385,44.55322344102287,132
292,88,5262.197921312495,194.5911266709051,247
334,58,800.0,18.690439840300105,96
194,79,892.1538771779458,27.87434466580264,390
495,142,935.5494541265048,162.63680352648132,171
463,69,991.62072787955,202.81600646717,96
299,75,2055.806441800665,59.17281677164525,142
205,75,4180.99492484575,27.25028875743256,213
246,116,800.0,10.356170991725584,208
267,124,591.3591915976735,209.29457387190087,268
353,103,1799.936926763282,52.066939113065295,89
280,109,609.2242749262496,217.9141723828585,142
401,97,568.4188153262099,158.5886303021515,180
116,90,2333.553097165217,28.189470345287223,399
314,109,3216.173286671617,71.69261119346677,191
346,47,666.5312347324157,94.28427262676432,243
332,72,1581.0430102848409,25.14171525316628,166
160,85,3038.185123627818,95.04201290488813,265
475,85,1053.7592106907653,132.89189785382757,143
275,105,393.4145854312621,31.04643927374414,18
424,50,695.5519195804125,205.83374317204348,0
317,88,860.5332931787794,217.11427026119856,151
154,72,3283.5277941570257,116.17459304983612,233
259,92,440.32148214852725,16.611154590973793,279
215,63,107.03967604302416,30.68671703496669,248
453,103,509.8067880792104,143.07204443631025,176
303,80,4937.306937354111,6.083849498893887,81
226,95,713.6500898068435,18.376456560725245,391
179,50,1457.134201020337,44.31227992680277,75
516,104,489.8047059994446,49.66740973418258,181
289,68,646.6962591299196,49.85860203432774,356
488,81,757.5922387506452,283.5380256751606,161
345,71,3251.9821570262725,73.01313922770773,222
407,107,161.13481867817038,38.64916235468194,142
416,56,2337.566733602041,15.085632654508156,100
459,145,379.4781049117926,148.8043049447824,239
617,78,529.9462627245305,83.86862170081532,183
462,30,229.54628589927268,42.56267647179272,107
411,60,4338.874372908046,4.739506938461703,299
300,110,502.95617343701184,167.29025912837258,219
188,68,2527.7675530310144,42.44328551588513,59
387,108,296.2576889536827,98.28647698152491,266
186,105,4562.55467278884,41.98571673600293,116
316,115,823.8745618295696,6.360025642879199,184
272,88,605.4840257276463,21.15013163716795,156
562,85,31.80192214733506,5.956990628647836,130
311,131,3022.873078442949,149.34868336822913,181
543,69,898.7680246767735,196.13791117549,376
392,112,615.111569001899,213.92574454265,307
495,117,324.5389881447019,32.36981866928166,266
153,118,2360.039763268741,37.24950837789227,180
285,30,531.5915910645363,7.652756156174211,110
250,104,703.4801527567837,244.3792523600197,278
452,94,917.5424316356892,145.53662683938185,235
371,117,456.3305004570551,122.9971256185153,141
466,115,284.0507552489594,96.86251603828786,196
266,109,1892.8031781923949,26.67196309658757,331
91,92,3864.3801745159153,16.75335704084581,103
130,30,952.5473478882424,209.7480567288837,419
239,94,905.6987495063822,193.2133818238086,317
328,57,3448.8581315204315,141.49069889722225,244
619,126,456.89828450359306,162.05750531320854,272
405,88,747.0544552472224,244.86594792115957,75
183,87,2160.4149278032314,62.39419609514377,37
301,40,669.9906319693132,49.26996589736736,134
419,102,3209.699150391527,65.98248137440513,96
271,47,2649.04067076672,127.42660456762108,307
312,58,3414.810433292405,155.30479158201695,312
197,75,3440.529525156962,22.07958560347934,192
312,44,1822.0182521327763,56.79044735927794,177
230,73,493.08089780381846,68.24287217226305,204
349,82,1229.308556701598,347.6047038751205,136
503,162,744.100514086043,55.6756351402153,183
373,96,418.71317051725526,86.94021767993428,147
440,68,2220.752556398491,56.513604505969255,19
484,60,669.01812131502,166.15043301289623,150
452,121,609.7499588663586,115.4963120872754,207
384,91,733.195746468159,135.65118027053424,288
184,55,2348.366683337244,49.5167930470402,204
130,93,443.1442238891139,1.516398785826524,108
318,29,4333.138383925041,209.42539240598967,163
422,138,540.4546624454817,172.67508067018775,218
239,64,3077.0573794244992,66.59366365992449,107
237,79,3094.482306922663,9.916997463438287,177
136,142,4668.03346077893,202.52312135375416,207
275,67,889.3516631710544,25.098241553162502,206
284,23,3104.878619385439,124.2165036626834,267
365,79,413.779876019233,82.78048473720888,229
372,66,21.39556954114732,3.708853075071181,287
292,71,1420.4995237446196,13.252557187189844,228
348,46,800.8867897140852,261.72447884237425,343
143,82,2794.1413084949963,13.508913190459024,318
239,20,2806.560155124722,60.594629391481945,202
228,40,2855.6173361984647,136.9085572137815,177
297,44,146.31060249480132,26.85774126598724,265
213,48,3410.683415682538,8.316323740993269,319
244,89,214.5611520204592,5.2165110249098365,363
280,84,332.02515074448075,68.54653714910525,164
170,82,4407.470536736175,59.09166920699121,250
416,86,886.0192599713939,25.933818743503554,170
231,66,3048.1926191770203,34.799881909872255,296
558,148,226.27726492989893,13.509829523550156,508
413,91,979.1561519730362,119.0929159899127,127
247,78,2109.436128086189,46.361497497179926,152
488,98,483.8251902063143,58.73225551604023,234
515,33,752.7138416022201,167.31429877101348,158
467,62,293.35912683791315,76.69172100888619,304
50,61,4211.055598498428,198.9107654267348,77
443,113,637.663583789929,129.49259481959433,201
482,83,182.82154172038275,45.84093818823035,310
393,58,58.978879731821806,6.851244339934009,0
374,120,994.1101835375808,91.60718277789027,187
566,94,789.1632626050357,131.86482326758264,75
292,73,690.2247051542387,9.837026007145909,229
410,56,524.359976699676,37.91540426904955,0
472,92,368.763779087917,103.96722393378025,110
407,96,1028.385570675926,52.00596310449111,352
667,124,611.6427001364405,110.61902100489306,376
329,77,388.3704011765299,13.465355027021005,0
631,36,1088.5883093643724,410.14112303693895,360
368,84,2777.223350228687,28.589013248017,303
277,31,1810.8378055509115,58.73298078779672,196
310,44,5733.70890834678,156.6668189706066,327
130,127,160.91206259031387,11.253347473838554,260
225,119,356.55553890464853,111.19317919990054,208
317,55,5373.039034592054,192.69380285257148,274
495,84,978.5901347989092,351.61906403696287,240
630,82,548.4944767892152,3.432986987115191,199
546,39,637.4901572375055,88.08746832171391,275
661,98,1039.715172511218,186.9238170311145,74
614,104,867.3870635366483,178.32316162127583,34
211,75,3176.6313791548514,105.0420953155072,243
480,53,1088.6814676930726,52.82487352163077,175
515,69,28.519266774634232,4.000709293792816,141
224,117,3617.0113927353623,46.802754470395286,269
489,101,425.12993965397,2.878869830019404,125
384,87,382.4268970086644,102.12438451401935,99
177,43,480.4555064602936,125.7195070593437,166
332,43,259.50285967166405,49.38793982767524,293
533,97,583.9243874043418,63.81207596284016,32
448,89,890.7121654906049,32.98345166263133,220
781,108,399.3744859267365,88.33315254698266,112
332,94,4436.026687869762,105.30439906915188,268
360,66,800.0,1.0842660934493242,146
186,30,4806.216676150006,192.69087946124029,131
379,76,288.1098171525661,64.8558328790264,203
422,60,1301.738685470673,388.73388822921663,264
609,136,119.77885321663732,45.93486905313227,202
344,81,792.5127735573981,111.55570070726684,268
178,31,4075.59710465482,198.18981426466573,315
445,57,307.85149922753845,106.12603286032844,299
292,90,3194.085710804948,150.1099504335772,117
509,110,817.0044656592014,232.88048371431285,312
298,59,799.7280162023407,155.06449764979422,144
277,68,2737.157148446949,5.463712269548889,142
279,77,3005.624802306707,45.50142175279096,58
290,119,369.6785944111854,53.1021035821369,277
370,79,501.9964302273039,12.15880659012872,0
515,130,748.0548105608635,83.77841330651408,176
325,88,898.5871198566093,36.50298231113826,311
379,36,2597.9434693162075,87.8359161613185,60
178,90,2196.5967051111497,20.403852328838244,204
282,111,175.22606113893644,53.97176239501432,193
466,30,291.19119300340867,101.90316953465891,131
185,97,656.3128344383774,183.5687926117604,252
218,74,2081.342808206975,59.99355162806436,39
484,91,828.0068827323101,118.59883782919768,122
260,116,1636.982216780709,31.47227745540612,216
289,123,652.130760587182,24.95996765924137,185
357,110,473.9194183227298,21.46298582343268,244
325,86,217.0992238120387,50.386034663296726,231
330,60,507.29151725488697,108.02288427329113,306
393,102,523.0792333403111,74.5384252415514,325
202,76,693.446513117119,257.05031649580786,219
138,69,1365.3522757507944,78.20601512188871,111
302,67,5499.6781924915695,117.38918125497209,257
413,77,857.098873474879,313.9352098319799,209
394,26,4279.480127370456,74.24947992738235,101
375,104,1929.2832781702616,23.60044528843526,233
306,39,2974.092634038338,47.69456923207865,222
322,160,826.5728996971717,10.452844616171744,178
413,123,657.2192179821344,213.044691929018,238
134,19,1026.7182523453207,33.2318992436515,129
354,87,2857.531028450215,77.92886457569847,129
242,116,904.2764571345772,54.38169397889632,180
130,51,785.9066764836338,248.25597621515016,318
231,89,456.6442811894476,14.153651162143,397
507,78,122.25510831653844,17.005185900223157,319
328,99,755.8038988791401,4.112902049403487,294
273,23,3363.968255435903,28.26070609264272,0
547,98,766.6657445497669,94.43595676562036,289
353,97,2076.8607244550976,74.6886054164387,233
577,33,1055.4968473701942,229.78331419549573,103
256,85,1281.199557424803,14.572466498722395,279
338,99,448.0191575172556,44.29560833311144,171
267,29,3418.21763610656,69.46100864613287,255
356,74,983.7251608327266,221.06187318621687,371
278,51,2771.0655246069973,69.60526154293733,141
498,95,502.5315556079325,40.983755072238246,243
322,85,2294.3702452547523,61.66580555991881,280
403,89,1982.97947418409,47.3800578087696,167
248,39,2979.635550408371,12.723495239272191,232
401,45,719.4186524559015,126.05129406218236,181
293,84,2221.6115156957712,58.67156731923845,188
471,91,945.3292036346464,279.2727448762435,298
156,65,1669.3357828747817,0.6137350193888756,353
316,109,660.4740342598778,218.8343251075985,450
307,91,396.8429287040117,73.02961346636518,172
59,44,2545.0339132361914,13.515889663362143,255
360,88,546.4199011699337,2.6248182822548918,148
361,80,579.5114558129582,223.01348117126133,278
590,92,1122.7128254107618,103.65683510529144,26
436,88,1296.9800953364183,316.7257423248923,155
242,68,658.2396456016932,116.7153641507983,138
372,43,4883.244312419682,174.65468022191536,243
264,16,3355.48448560326,51.15488517430208,153
471,65,3325.186937621804,110.11654373273734,347
202,77,2519.608290355345,1.1447884298916713,409
166,53,798.6610001838562,183.49067937442263,54
428,76,573.3262227289613,119.98066887845452,193
318,21,2480.8749476316234,99.87684954428744,206
261,26,4011.151828032724,92.32776482472238,387
470,47,510.62660160057874,149.07723466891582,184
325,67,952.9346476098816,202.87401080659728,280
466,166,620.5051330959391,157.9429112656745,14
236,94,2519.559339037961,24.220261699014,374
366,108,541.4391639512496,47.43837896029105,234
170,66,3555.486006878503,77.55333211346118,79
334,114,836.3793757488158,319.9981218023931,274
213,104,1810.830339640113,77.14575610907161,259
426,84,710.1287525201581,177.40681799988437,421
362,30,186.7270859806,15.642380906137175,373
362,96,727.9892070126599,105.8012287112528,156
404,130,5267.653934300037,14.38340892878741,302
328,62,2342.738785839194,43.58004481678263,373
234,53,3176.020048438066,83.54425667250696,311
370,50,1848.3979190498665,79.88464041070617,318
259,10,2758.360923378737,7.285753369001674,347
521,126,628.2837880842839,102.0364376984167,116
359,88,450.6769123731496,179.325008283029,125
308,144,755.2011884050921,130.96490658490464,193
258,112,3450.739075555447,41.19350329223062,340
572,104,485.5786408585757,109.13828686257784,229
484,107,589.4569261785877,196.28667466692644,304
360,53,2102.1610310038386,95.83947321157446,286
212,27,3017.1801673445634,32.80473372083829,109
90,83,2978.3984211806505,112.6120878086352,222
454,81,687.9824895780944,221.74056300996983,195
334,86,539.2431007592752,135.51814545987435,246
409,101,321.623610164506,1.1890186327369645,142
152,58,4361.419133263198,76.86587911256876,103
256,58,860.5529601358514,42.42719544084432,231
320,70,859.1839911809608,136.0745003896054,153
491,61,678.3530420923528,26.11675037698976,180
382,92,702.771549459437,120.82545988316302,173
250,71,2504.927981372832,13.296202005674164,93
50,116,1433.6471323048404,58.06118515548439,157
420,144,511.20846203632175,22.540798293268644,202
365,45,4059.713742168754,120.11007550434596,282
481,62,491.7580518482466,183.4513180189138,142
263,141,891.873321110471,260.1542782804933,133
272,90,531.5033746984911,196.91720620911093,198
396,39,622.6880335171211,100.9316983610811,230
301,48,3205.4434409247865,109.48421032864802,138
284,17,3356.4923663342747,159.95701940817872,132
220,109,3352.864298525953,76.99914691954552,72
349,42,610.3145466773806,212.4883746875444,42
245,90,1765.0057762814715,59.69235140967632,216
539,71,910.0887608336734,77.48523775416,184
546,95,788.0864244768397,43.87958454679932,245
277,94,3014.3020810656976,100.47959739581216,173
430,143,110.8328393258088,30.87975902098931,129
384,122,652.5735582097683,259.8676504256877,309
428,99,1001.6333911263188,146.64529355122582,105
386,129,695.4796612680614,24.323065134652538,261
139,78,1079.7163546436066,281.57867268814107,377
414,102,2197.4372832118497,14.65870149340984,70
309,98,637.8186984010215,153.7729347389064,330
448,119,373.83254143359255,16.523600384517355,127
519,103,162.6625835955452,48.16795596501099,465
453,73,569.2374685470077,81.34879808899368,403
422,58,3247.1531983270747,134.18286000083393,58
329,76,711.6500287098326,175.0403120859667,99
482,60,530.0148050528193,122.63975494321404,112
271,32,3190.4990184363,78.13306655302267,111
1640,102,1157.4027626541078,844.3216058194998,247
2004,83,1195.903633609631,850.0417570033645,148
2542,167,1700.9096451005262,1257.4171176204811,205
1924,127,1173.496326199445,994.2839364437724,25
1702,118,885.5366854903143,671.4628836680964,296
1382,182,1737.435437654609,1222.880218545858,98
1748,60,738.4014298301099,660.0509192613689,51
2466,132,1378.9813488764803,1149.849104495352,274
2012,162,1458.8608675064668,1022.9596710617292,63
1670,82,1506.997934360755,1240.1527951552343,111
2076,52,1281.5485796356163,992.617481579411,171
2094,131,835.4675295531868,740.2274157890914,221
1520,51,928.9267881078388,732.0461748834698,0
2020,171,1548.865054779496,1356.9974854888414,338
940,137,300.0,249.75603017281708,122
2072,129,828.4268610112489,639.6216504244512,249
1114,163,1097.5851794608343,947.1090786519702,312
2266,92,2019.1053881406924,1493.5971234756569,233
1976,40,1753.069459045689,1559.2109447605212,121
2190,124,1187.2784362915,932.9553159711776,302
1558,165,1178.568587713974,1004.892333018079,66
1780,141,800.832405251914,662.518293232762,209
2072,110,1021.7576149306112,909.0341323365568,9
1948,176,1216.4444360506614,1080.160483294817,271
1624,40,503.7563971775401,453.0605144700766,196
1448,148,1804.1772468470067,1440.7633896453267,218
976,118,1185.0981483421133,1048.083658913361,8
1488,187,1696.792058834572,1353.6268661492786,369
2440,70,1777.321061053207,1452.3415870697766,108
1810,139,1528.0197941918473,1101.969141972362,158
1332,134,957.6419228259662,787.2845931468238,204
968,116,2255.79750600218,1678.590054882039,196
2108,99,308.1842635518089,221.3147895443496,54
1866,160,1173.035844994542,1016.433769648243,280
1690,80,1309.2095930932703,1157.4100394572754,197
1842,105,1752.5962836859444,1276.258462595796,152
1266,202,1329.6563827096888,1111.8877863360892,263
1162,111,782.5544906554413,682.878015140754,258
1262,86,920.7411018086016,822.2637270079025,155
2400,153,1768.513365704422,1341.95846036147,199
2324,156,1677.5513653966982,1417.6703521588724,195
940,198,881.5742182563031,669.8794134278774,107
1422,146,1621.4039944214865,1210.435861157848,188
2046,101,1107.6499955712252,870.6112439105742,175
1818,100,1933.5223312646356,1692.5563541411032,304
1340,201,1589.5814712557171,1427.2421707021974,146
1606,81,1444.7503612335645,1085.5807007054782,172
2018,89,1359.5382841123044,962.0928258496864,66
1726,202,1711.623750856259,1245.5900464851304,131
1494,117,1117.9500449201482,955.5157608287444,2
1728,80,2049.0421808528527,1525.864475257354,218
1064,85,717.9975449983233,609.3643181458747,294
1762,103,1173.4300252698472,983.2579007345072,291
2240,117,737.0111682638158,599.7591699532004,278
2246,160,1433.6772187131264,1138.2194844477483,271
1832,93,677.638601540617,592.2591908050925,222
1754,70,752.0311101647987,581.5549405431341,346
940,120,1174.6546719017203,914.9332241331005,134
1834,115,814.7917102187362,654.3465847324513,220
2914,170,1285.015287965245,1055.6353860922495,142
1106,50,1346.2817768111393,1168.0589021883252,339
1976,40,1537.067400591549,1152.9732419852037,62
1548,126,1668.3099664502852,1347.1563449596467,154
1734,126,1398.4930249947058,1134.8767428674153,329
1544,119,630.9735497325407,466.0912760299021,199
1882,124,1440.800876981191,1017.8687387781548,62
1870,171,1488.3176880899075,1325.163482687061,283
1076,116,1562.7728400950425,1284.4805925249143,52
1820,108,1466.4751002450612,1239.4250750862636,131
1056,62,1111.2017098657698,958.7845933220556,97
1726,89,1565.4664931746884,1165.5706177904417,127
1530,135,1871.4151697781172,1477.2357192624902,204
1820,105,1602.0982745748502,1415.6292777393355,240
1216,125,597.7758745833682,472.7323453620611,258
1656,123,1445.1375087296012,1023.7723306764544,273
1840,120,1293.1685383300412,974.6632072633316,93
1404,132,811.6534022636042,697.748095802671,233
1830,68,1188.477943350766,964.1337320713416,269
1574,161,1254.8877010499205,1121.0407807248368,168
1930,171,2194.8953499186887,1722.7378727177731,78
2108,173,1036.2777721860346,783.5867032342784,128
1732,77,1556.0855596435954,1201.1372934143487,0
1220,86,1642.1512920692337,1185.8321801403936,187
1936,112,1776.6456271512598,1250.123914687501,232
2168,135,1573.4008941692944,1153.9715072288257,186
2226,115,1469.464692399839,1193.9638837039408,236
1786,152,994.8755853752097,845.2470233887859,0
1190,75,780.4269348197903,690.2399926182637,233
1504,84,1455.2812418521387,1083.3218072082109,172
1286,73,969.1343128639622,701.7020429784908,251
1868,176,1005.7025077188628,751.1253695668977,119
1348,125,836.34637303468,657.97377824954,109
1696,112,2134.239082167004,1863.3687293373196,42
2530,141,1672.8367617367924,1216.605261428475,469
2180,75,987.2421716589956,699.0149284051652,156
1562,174,1280.0478442054737,1145.478615928108,96
2260,72,869.8656855353412,728.1076222665887,218
1604,84,1129.1098125392575,942.8433735278836,195
1856,150,1487.6347245216489,1154.3421433671067,356
1788,135,1108.9692563226408,916.1232698641608,296
940,104,653.4947921218732,524.2305051364709,367
1998,97,1672.40552459838,1242.0069006204856,102
1752,78,1379.0364485456212,1001.969752721746,419
1654,99,914.8915426343376,693.2905079261842,135
1708,119,2103.1301903633366,1538.0404234068417,156
2070,81,1046.2824435816513,789.5152876876316,235
1880,67,1023.2373158232224,794.1892387736935,229
1624,122,1399.4478361745876,1110.5548763274674,235
2092,144,861.3752150106311,765.5566473346029,327
2342,133,1682.7153646175475,1208.9826814924563,296
940,79,2001.4523919810952,1681.0584731694755,271
1872,147,1439.00464244325,1016.985973076277,232
1700,137,904.7003894343652,786.7206899170781,151
1862,164,1648.2382320839909,1229.7243924793977,21
1610,71,300.0,214.31598908888196,210
2016,60,1260.2510270657003,1029.4843100345938,302
1812,109,798.717575001222,687.7799949285536,398
1226,134,1169.1782235496505,929.6098188527556,126
1792,44,1035.1030898456524,809.0952681060306,296
1618,114,1086.4484918489366,920.905527798954,207
1504,131,1857.6252466408905,1565.297732501619,118
2584,153,1948.8768558936208,1603.1065148948655,226
1216,132,1891.1201949292245,1537.5913147863564,202
2144,143,671.1480044435702,479.5501288746602,281
1036,140,1320.4283606569093,1095.555011663614,226
1650,159,3056.838156532729,2193.1884423901934,260
1670,160,1611.8485337789873,1295.9463935022195,157
1824,105,1689.4053842639446,1425.090433660002,92
2170,147,300.0,245.42623684673487,2
1452,62,802.3252078269218,564.7459100646014,321
1806,86,2038.2650187263512,1564.7996223379112,276
1960,67,1341.7936826922387,1111.711965394166,295
1848,181,866.5904357029275,654.3874357089799,315
2366,138,443.9038199388026,333.9704327521576,90
2218,164,802.9471328845889,592.5900938778824,0
2062,122,1532.5769974134596,1242.1262131198896,339
1860,192,1236.1869106747572,996.578363676041,320
1460,85,1344.395911158901,1192.6312405626209,110
1538,126,300.0,222.49997144931217,214
1868,178,1291.4696564297676,1022.151728846022,291
1244,146,1495.738360385577,1333.2041121203576,228
1318,92,384.3706810941332,311.4835170812514,270
1508,119,1785.6949447137713,1362.328901817639,279
1590,54,932.4188449665164,667.55683169498,296
1508,114,1699.1566184505689,1227.0903369069867,197
1760,154,1407.7750003226458,1178.8030057135716,201
2038,132,378.95862119560536,266.0837345569654,118
2124,139,1167.6941988826609,936.7486459659974,373
2386,40,1360.6273750493472,1006.3063412748392,102
1710,105,1255.3325382717933,1036.66807117406,146
2030,47,1496.8831211520203,1155.557249273665,130
2172,125,1227.8440337916177,1069.9722560399834,0
2380,104,300.0,225.5350570758829,250
1596,115,1103.4740520606265,929.6859496064924,315
1706,175,759.4303336633554,638.8331626572977,3
1574,210,1275.0156045947335,1019.088048394934,317
2426,133,1973.579646704302,1424.8368365616734,293
1582,120,949.7365046944836,802.6347041743348,0
1734,88,1194.5636234052845,1000.1068143437576,167
1878,79,1417.2912335376734,1218.1517497289128,103
2046,103,1320.8995423647486,1099.9524089606666,128
2600,191,834.2009282355971,724.7669025100356,129
2106,120,657.9352337090791,574.1545725429804,163
1206,55,1416.6072801241737,1171.7121623565256,287
1164,173,1144.3889406826106,937.239629542854,85
1776,105,1373.5042932767778,1220.2763360269958,99
1802,113,1246.5467549546286,1078.316543275879,129
2056,105,963.1837117847424,777.8593892087828,134
1662,174,1127.2726261910343,976.23457460267,262
1292,156,1153.0228038928915,886.4470928227117,164
2392,207,1097.734129874204,860.3169864501796,411
1902,99,1769.7644860817093,1447.270213451964,259
1542,175,1772.108188142599,1491.0405517757167,416
1876,163,526.3321567672099,457.5343551045838,166
1568,46,1892.034529221937,1349.1086599655805,0
2090,106,1527.4623640330162,1074.3287681723525,9
2026,47,1020.9620338570523,833.8885590847333,338
2256,235,1335.429452410158,1160.8172674984096,190
1796,60,1693.5167359749237,1279.8678364172483,311
1736,131,2376.243066398659,1859.254815406611,405
